ReceiptTS,Source,mktTS,px,qty,side
2021-05-16 16:32:34.477777014+00:00,Binance,2021-05-16 16:32:34.262000+00:00,47493.4,0.048289,Buy
2021-05-16 16:32:34.477795523+00:00,Binance,2021-05-16 16:32:34.262000+00:00,47494.76,0.0525,Buy
2021-05-16 16:32:34.477813395+00:00,Binance,2021-05-16 16:32:34.262000+00:00,47494.77,0.25,Buy
2021-05-16 16:32:34.495997098+00:00,Huobi,2021-05-16 16:32:34.369000+00:00,47495.28,0.0098,Sell
2021-05-16 16:32:34.505540308+00:00,Binance,2021-05-16 16:32:34.273000+00:00,47491.01,0.000497,Sell
2021-05-16 16:32:34.505722989+00:00,Binance,2021-05-16 16:32:34.310000+00:00,47491.02,0.001084,Buy
2021-05-16 16:32:34.514008876+00:00,Binance,2021-05-16 16:32:34.327000+00:00,47491.02,0.002112,Buy
2021-05-16 16:32:34.514038774+00:00,Binance,2021-05-16 16:32:34.328000+00:00,47491.01,0.016647,Sell
2021-05-16 16:32:34.514147688+00:00,Binance,2021-05-16 16:32:34.346000+00:00,47491.02,0.000295,Buy
2021-05-16 16:32:34.514166994+00:00,Binance,2021-05-16 16:32:34.350000+00:00,47491.01,0.046,Sell
2021-05-16 16:32:34.514184922+00:00,Binance,2021-05-16 16:32:34.360000+00:00,47493.39,0.000842,Buy
2021-05-16 16:32:34.514201128+00:00,Binance,2021-05-16 16:32:34.362000+00:00,47491.01,1.456626,Sell
2021-05-16 16:32:34.515103551+00:00,Binance,2021-05-16 16:32:34.367000+00:00,47493.38,0.006,Sell
2021-05-16 16:32:34.525312653+00:00,OKEx,2021-05-16 16:32:34.347000+00:00,47486.6,8.181e-05,Buy
2021-05-16 16:32:34.565579352+00:00,Binance,2021-05-16 16:32:34.376000+00:00,47493.38,0.009,Sell
2021-05-16 16:32:34.565767671+00:00,Binance,2021-05-16 16:32:34.386000+00:00,47493.38,0.04777,Sell
2021-05-16 16:32:34.565792516+00:00,Binance,2021-05-16 16:32:34.390000+00:00,47493.38,0.15723,Sell
2021-05-16 16:32:34.575489639+00:00,Binance,2021-05-16 16:32:34.420000+00:00,47491.02,0.000421,Sell
2021-05-16 16:32:34.575514910+00:00,Binance,2021-05-16 16:32:34.420000+00:00,47491.01,0.024982,Sell
2021-05-16 16:32:34.617180017+00:00,Huobi,2021-05-16 16:32:34.438000+00:00,47493.06,0.00987,Sell
2021-05-16 16:32:34.629084204+00:00,Binance,2021-05-16 16:32:34.457000+00:00,47491.03,0.898316,Buy
2021-05-16 16:32:34.629155521+00:00,Binance,2021-05-16 16:32:34.457000+00:00,47493.38,0.25753,Buy
2021-05-16 16:32:34.629181675+00:00,Binance,2021-05-16 16:32:34.457000+00:00,47493.39,0.255,Buy
2021-05-16 16:32:34.633425861+00:00,OKEx,2021-05-16 16:32:34.445000+00:00,47487.0,1E-05,Buy
2021-05-16 16:32:34.672684146+00:00,Binance,2021-05-16 16:32:34.503000+00:00,47493.4,0.000919,Sell
2021-05-16 16:32:34.720980856+00:00,Binance,2021-05-16 16:32:34.527000+00:00,47493.41,0.000421,Sell
2021-05-16 16:32:34.721000430+00:00,Binance,2021-05-16 16:32:34.527000+00:00,47493.4,0.01729,Sell
2021-05-16 16:32:34.721036126+00:00,Binance,2021-05-16 16:32:34.531000+00:00,47493.4,0.016,Sell
2021-05-16 16:32:34.734200497+00:00,Binance,2021-05-16 16:32:34.543000+00:00,47493.42,0.006,Sell
2021-05-16 16:32:34.734272953+00:00,Binance,2021-05-16 16:32:34.544000+00:00,47494.54,0.002056,Buy
2021-05-16 16:32:34.734350898+00:00,Binance,2021-05-16 16:32:34.556000+00:00,47494.54,0.001051,Buy
2021-05-16 16:32:34.734385724+00:00,Binance,2021-05-16 16:32:34.561000+00:00,47494.54,0.436893,Buy
2021-05-16 16:32:34.734466662+00:00,Binance,2021-05-16 16:32:34.571000+00:00,47496.91,0.000421,Buy
2021-05-16 16:32:34.734491626+00:00,Binance,2021-05-16 16:32:34.571000+00:00,47498.91,0.010105,Buy
2021-05-16 16:32:34.734514577+00:00,Binance,2021-05-16 16:32:34.572000+00:00,47493.42,0.00036,Sell
2021-05-16 16:32:34.776910083+00:00,Binance,2021-05-16 16:32:34.622000+00:00,47496.34,0.001083,Sell
2021-05-16 16:32:34.777987248+00:00,OKEx,2021-05-16 16:32:34.584000+00:00,47487.7,0.00104181,Buy
2021-05-16 16:32:34.787533059+00:00,Huobi,2021-05-16 16:32:34.640000+00:00,47495.29,0.1645,Buy
2021-05-16 16:32:34.789888624+00:00,Huobi,2021-05-16 16:32:34.649000+00:00,47495.29,0.0055,Buy
2021-05-16 16:32:34.797544745+00:00,OKEx,2021-05-16 16:32:34.618000+00:00,47492.6,0.01085818,Buy
2021-05-16 16:32:34.797775488+00:00,OKEx,2021-05-16 16:32:34.618000+00:00,47497.5,0.00505203,Buy
2021-05-16 16:32:34.797874671+00:00,OKEx,2021-05-16 16:32:34.618000+00:00,47500.1,0.001,Buy
2021-05-16 16:32:34.797965888+00:00,OKEx,2021-05-16 16:32:34.618000+00:00,47502.1,0.00318979,Buy
2021-05-16 16:32:34.817943458+00:00,OKEx,2021-05-16 16:32:34.639000+00:00,47498.2,2.834e-05,Buy
2021-05-16 16:32:34.848770592+00:00,OKEx,2021-05-16 16:32:34.668000+00:00,47498.1,0.04,Sell
2021-05-16 16:32:34.849092935+00:00,OKEx,2021-05-16 16:32:34.668000+00:00,47498.1,0.20712,Sell
2021-05-16 16:32:34.849207875+00:00,OKEx,2021-05-16 16:32:34.668000+00:00,47498.1,0.024,Sell
2021-05-16 16:32:34.849301417+00:00,OKEx,2021-05-16 16:32:34.668000+00:00,47498.0,0.024,Sell
2021-05-16 16:32:34.849638199+00:00,OKEx,2021-05-16 16:32:34.668000+00:00,47497.4,0.02104,Sell
2021-05-16 16:32:34.856047317+00:00,Huobi,2021-05-16 16:32:34.729000+00:00,47498.99,0.03,Sell
2021-05-16 16:32:34.856117959+00:00,Huobi,2021-05-16 16:32:34.730000+00:00,47498.99,0.71851,Sell
2021-05-16 16:32:34.859055327+00:00,Huobi,2021-05-16 16:32:34.732000+00:00,47498.99,0.01,Sell
2021-05-16 16:32:34.859181011+00:00,Huobi,2021-05-16 16:32:34.733000+00:00,47498.99,0.53853,Sell
2021-05-16 16:32:34.878552516+00:00,Binance,2021-05-16 16:32:34.667000+00:00,47496.36,0.073317,Sell
2021-05-16 16:32:34.878884881+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47500.4,0.000421,Buy
2021-05-16 16:32:34.878901504+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47500.41,0.00022,Buy
2021-05-16 16:32:34.878917686+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47501.86,0.05,Buy
2021-05-16 16:32:34.878933340+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47504.74,0.018296,Buy
2021-05-16 16:32:34.878949867+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47508.07,0.000303,Buy
2021-05-16 16:32:34.878965617+00:00,Binance,2021-05-16 16:32:34.702000+00:00,47509.54,0.03076,Buy
2021-05-16 16:32:34.884645661+00:00,Huobi,2021-05-16 16:32:34.746000+00:00,47498.99,0.02,Sell
2021-05-16 16:32:34.897211531+00:00,OKEx,2021-05-16 16:32:34.717000+00:00,47498.1,0.0510897,Sell
2021-05-16 16:32:34.900020720+00:00,OKEx,2021-05-16 16:32:34.717000+00:00,47498.1,0.1289103,Sell
2021-05-16 16:32:34.905847403+00:00,Binance,2021-05-16 16:32:34.714000+00:00,47500.39,0.028,Sell
2021-05-16 16:32:34.905871081+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47500.39,0.472,Sell
2021-05-16 16:32:34.905889375+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47498.72,1.3,Sell
2021-05-16 16:32:34.905905969+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47498.54,0.017816,Sell
2021-05-16 16:32:34.905922780+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47497.24,0.038761,Sell
2021-05-16 16:32:34.905939365+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47496.37,0.000421,Sell
2021-05-16 16:32:34.905956304+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47496.36,1.057482,Sell
2021-05-16 16:32:34.905972754+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47496.27,0.133537,Sell
2021-05-16 16:32:34.905989568+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47493.65,0.166322,Sell
2021-05-16 16:32:34.906006249+00:00,Binance,2021-05-16 16:32:34.717000+00:00,47493.64,0.817442,Sell
2021-05-16 16:32:34.906122066+00:00,Binance,2021-05-16 16:32:34.724000+00:00,47509.55,0.000226,Buy
2021-05-16 16:32:34.906176686+00:00,Binance,2021-05-16 16:32:34.730000+00:00,47500.19,0.038761,Sell
2021-05-16 16:32:34.906193751+00:00,Binance,2021-05-16 16:32:34.730000+00:00,47498.72,0.021239,Sell
2021-05-16 16:32:34.906210720+00:00,Binance,2021-05-16 16:32:34.731000+00:00,47498.72,0.003379,Sell
2021-05-16 16:32:34.906245897+00:00,Binance,2021-05-16 16:32:34.737000+00:00,47498.72,0.02,Sell
2021-05-16 16:32:34.906281398+00:00,Binance,2021-05-16 16:32:34.750000+00:00,47509.55,0.018,Buy
2021-05-16 16:32:34.928333333+00:00,Binance,2021-05-16 16:32:34.761000+00:00,47498.73,0.00042,Sell
2021-05-16 16:32:34.928405344+00:00,Binance,2021-05-16 16:32:34.761000+00:00,47493.95,0.052429,Sell
2021-05-16 16:32:34.928431928+00:00,Binance,2021-05-16 16:32:34.761000+00:00,47493.65,0.006469,Sell
2021-05-16 16:32:34.928580118+00:00,Binance,2021-05-16 16:32:34.779000+00:00,47494.22,0.034546,Sell
2021-05-16 16:32:34.928597046+00:00,Binance,2021-05-16 16:32:34.779000+00:00,47493.65,0.165554,Sell
2021-05-16 16:32:34.941846560+00:00,Binance,2021-05-16 16:32:34.795000+00:00,47507.85,0.000215,Buy
2021-05-16 16:32:34.982820779+00:00,Binance,2021-05-16 16:32:34.830000+00:00,47498.54,0.004433,Sell
2021-05-16 16:32:35.021804666+00:00,Binance,2021-05-16 16:32:34.875000+00:00,47498.55,0.00042,Sell
2021-05-16 16:32:35.021822494+00:00,Binance,2021-05-16 16:32:34.875000+00:00,47498.54,0.083795,Sell
2021-05-16 16:32:35.021845476+00:00,Binance,2021-05-16 16:32:34.875000+00:00,47497.06,0.016694,Sell
2021-05-16 16:32:35.021861846+00:00,Binance,2021-05-16 16:32:34.875000+00:00,47493.65,0.083643,Sell
2021-05-16 16:32:35.021896520+00:00,Binance,2021-05-16 16:32:34.894000+00:00,47498.54,0.041,Sell
2021-05-16 16:32:35.021913937+00:00,Binance,2021-05-16 16:32:34.894000+00:00,47498.54,0.0045,Sell
2021-05-16 16:32:35.021929477+00:00,Binance,2021-05-16 16:32:34.894000+00:00,47493.9,0.016694,Sell
2021-05-16 16:32:35.021944815+00:00,Binance,2021-05-16 16:32:34.894000+00:00,47493.65,0.039806,Sell
2021-05-16 16:32:35.054404693+00:00,Binance,2021-05-16 16:32:34.925000+00:00,47498.55,0.0179,Buy
2021-05-16 16:32:35.101463466+00:00,Binance,2021-05-16 16:32:34.980000+00:00,47496.17,0.189503,Buy
2021-05-16 16:32:35.130922886+00:00,Binance,2021-05-16 16:32:34.992000+00:00,47496.16,0.068386,Sell
2021-05-16 16:32:35.131017333+00:00,Binance,2021-05-16 16:32:34.993000+00:00,47496.17,0.030497,Buy
2021-05-16 16:32:35.131043076+00:00,Binance,2021-05-16 16:32:34.993000+00:00,47499.33,0.044886,Buy
2021-05-16 16:32:35.131059196+00:00,Binance,2021-05-16 16:32:34.993000+00:00,47504.06,0.004241,Buy
2021-05-16 16:32:35.131074808+00:00,Binance,2021-05-16 16:32:34.993000+00:00,47509.31,0.121946,Buy
2021-05-16 16:32:35.163197207+00:00,Binance,2021-05-16 16:32:35.025000+00:00,47498.53,0.002758,Sell
2021-05-16 16:32:35.224568373+00:00,Binance,2021-05-16 16:32:35.074000+00:00,47498.55,0.017721,Sell
2021-05-16 16:32:35.224599428+00:00,Binance,2021-05-16 16:32:35.074000+00:00,47498.54,0.004215,Sell
2021-05-16 16:32:35.242014290+00:00,Binance,2021-05-16 16:32:35.113000+00:00,47503.35,0.005303,Sell
2021-05-16 16:32:35.266459198+00:00,Huobi,2021-05-16 16:32:35.103000+00:00,47498.99,0.005,Sell
2021-05-16 16:32:35.266652061+00:00,Huobi,2021-05-16 16:32:35.112000+00:00,47498.99,0.021637,Sell
2021-05-16 16:32:35.284870834+00:00,Huobi,2021-05-16 16:32:35.153000+00:00,47498.99,0.001039,Sell
2021-05-16 16:32:35.292980788+00:00,Huobi,2021-05-16 16:32:35.166000+00:00,47498.99,0.001055,Sell
2021-05-16 16:32:35.301436220+00:00,Huobi,2021-05-16 16:32:35.175000+00:00,47499.0,0.00015,Buy
2021-05-16 16:32:35.313586683+00:00,Binance,2021-05-16 16:32:35.150000+00:00,47507.58,0.001261,Buy
2021-05-16 16:32:35.313657062+00:00,Binance,2021-05-16 16:32:35.150000+00:00,47507.59,0.01,Buy
2021-05-16 16:32:35.313677788+00:00,Binance,2021-05-16 16:32:35.150000+00:00,47508.73,0.030837,Buy
2021-05-16 16:32:35.362979529+00:00,Binance,2021-05-16 16:32:35.164000+00:00,47508.73,0.006886,Buy
2021-05-16 16:32:35.363217293+00:00,Binance,2021-05-16 16:32:35.178000+00:00,47503.35,0.001083,Sell
2021-05-16 16:32:35.458540649+00:00,Binance,2021-05-16 16:32:35.325000+00:00,47508.13,0.006838,Sell
2021-05-16 16:32:35.458564872+00:00,Binance,2021-05-16 16:32:35.329000+00:00,47509.45,0.053674,Sell
2021-05-16 16:32:35.490475772+00:00,Binance,2021-05-16 16:32:35.358000+00:00,47509.46,0.221651,Buy
2021-05-16 16:32:35.508188903+00:00,Binance,2021-05-16 16:32:35.362000+00:00,47509.45,0.061488,Sell
2021-05-16 16:32:35.532997145+00:00,Binance,2021-05-16 16:32:35.376000+00:00,47510.12,0.023,Sell
2021-05-16 16:32:35.533100023+00:00,Binance,2021-05-16 16:32:35.380000+00:00,47509.45,0.004665,Sell
2021-05-16 16:32:35.551493890+00:00,Binance,2021-05-16 16:32:35.415000+00:00,47505.76,0.00042,Sell
2021-05-16 16:32:35.551515537+00:00,Binance,2021-05-16 16:32:35.415000+00:00,47505.47,0.00358,Sell
2021-05-16 16:32:35.560451067+00:00,Binance,2021-05-16 16:32:35.425000+00:00,47505.47,0.000416,Sell
2021-05-16 16:32:35.560541715+00:00,Binance,2021-05-16 16:32:35.434000+00:00,47505.47,0.00406,Sell
2021-05-16 16:32:35.562698145+00:00,Huobi,2021-05-16 16:32:35.437000+00:00,47508.41,0.002105,Sell
2021-05-16 16:32:35.574648984+00:00,Binance,2021-05-16 16:32:35.448000+00:00,47505.47,0.003,Sell
2021-05-16 16:32:35.614973554+00:00,Binance,2021-05-16 16:32:35.477000+00:00,47505.47,0.004212,Sell
2021-05-16 16:32:35.617974658+00:00,Huobi,2021-05-16 16:32:35.492000+00:00,47507.54,0.00388,Sell
2021-05-16 16:32:35.637127418+00:00,Binance,2021-05-16 16:32:35.481000+00:00,47505.47,0.005225,Sell
2021-05-16 16:32:35.637154706+00:00,Binance,2021-05-16 16:32:35.481000+00:00,47505.34,0.094775,Sell
2021-05-16 16:32:35.659428758+00:00,Binance,2021-05-16 16:32:35.509000+00:00,47505.34,0.003276,Sell
2021-05-16 16:32:35.659521851+00:00,Binance,2021-05-16 16:32:35.519000+00:00,47505.34,0.03,Sell
2021-05-16 16:32:35.659559705+00:00,Binance,2021-05-16 16:32:35.523000+00:00,47505.34,0.002068,Sell
2021-05-16 16:32:35.693337305+00:00,Binance,2021-05-16 16:32:35.556000+00:00,47509.43,0.008135,Sell
2021-05-16 16:32:35.693355809+00:00,Binance,2021-05-16 16:32:35.556000+00:00,47505.34,0.003418,Sell
2021-05-16 16:32:35.693375726+00:00,Binance,2021-05-16 16:32:35.556000+00:00,47504.96,0.019447,Sell
2021-05-16 16:32:35.693392823+00:00,Binance,2021-05-16 16:32:35.562000+00:00,47504.96,0.00024,Sell
2021-05-16 16:32:35.723361293+00:00,Binance,2021-05-16 16:32:35.588000+00:00,47504.96,0.061,Sell
2021-05-16 16:32:35.752983230+00:00,Huobi,2021-05-16 16:32:35.623000+00:00,47507.54,0.010276,Sell
2021-05-16 16:32:35.766423952+00:00,Binance,2021-05-16 16:32:35.632000+00:00,47502.61,0.028382,Buy
2021-05-16 16:32:35.841024432+00:00,Huobi,2021-05-16 16:32:35.713000+00:00,47507.54,4E-06,Sell
2021-05-16 16:32:35.858263473+00:00,Binance,2021-05-16 16:32:35.658000+00:00,47502.61,0.471618,Buy
2021-05-16 16:32:35.858521614+00:00,Binance,2021-05-16 16:32:35.686000+00:00,47504.99,0.040002,Buy
2021-05-16 16:32:35.858538264+00:00,Binance,2021-05-16 16:32:35.686000+00:00,47505.34,0.035788,Buy
2021-05-16 16:32:35.911801162+00:00,FTX,2021-05-16 16:32:35.775814+00:00,47508.0,0.0673,Buy
2021-05-16 16:32:35.940352180+00:00,Binance,2021-05-16 16:32:35.726000+00:00,47505.34,0.016228,Buy
2021-05-16 16:32:35.940435668+00:00,Binance,2021-05-16 16:32:35.742000+00:00,47505.34,0.005389,Buy
2021-05-16 16:32:35.975068267+00:00,Huobi,2021-05-16 16:32:35.848000+00:00,47507.54,0.001017,Sell
2021-05-16 16:32:36.010192647+00:00,Binance,2021-05-16 16:32:35.777000+00:00,47505.33,0.002972,Sell
2021-05-16 16:32:36.010340712+00:00,Binance,2021-05-16 16:32:35.819000+00:00,47505.33,0.008744,Sell
2021-05-16 16:32:36.027760547+00:00,Huobi,2021-05-16 16:32:35.898000+00:00,47507.54,0.000516,Sell
2021-05-16 16:32:36.036811938+00:00,OKEx,2021-05-16 16:32:35.859000+00:00,47506.0,0.021,Sell
2021-05-16 16:32:36.072390547+00:00,Binance,2021-05-16 16:32:35.927000+00:00,47505.33,0.001262,Sell
2021-05-16 16:32:36.074472284+00:00,Huobi,2021-05-16 16:32:35.947000+00:00,47507.54,0.002185,Sell
2021-05-16 16:32:36.133372054+00:00,Binance,2021-05-16 16:32:35.966000+00:00,47505.33,0.00042,Sell
2021-05-16 16:32:36.188135468+00:00,Binance,2021-05-16 16:32:35.997000+00:00,47505.34,0.000757,Buy
2021-05-16 16:32:36.188214165+00:00,Binance,2021-05-16 16:32:36.014000+00:00,47505.34,0.00021,Buy
2021-05-16 16:32:36.188311269+00:00,Binance,2021-05-16 16:32:36.027000+00:00,47505.33,0.21,Sell
2021-05-16 16:32:36.226615013+00:00,Huobi,2021-05-16 16:32:36.101000+00:00,47507.54,0.022834,Sell
2021-05-16 16:32:36.233607247+00:00,Huobi,2021-05-16 16:32:36.102000+00:00,47507.54,0.079844,Sell
2021-05-16 16:32:36.233802745+00:00,Huobi,2021-05-16 16:32:36.104000+00:00,47507.54,0.024869,Sell
2021-05-16 16:32:36.247169151+00:00,Huobi,2021-05-16 16:32:36.108000+00:00,47507.54,0.035935,Sell
2021-05-16 16:32:36.279599136+00:00,Huobi,2021-05-16 16:32:36.152000+00:00,47507.54,0.010966,Sell
2021-05-16 16:32:36.279724410+00:00,Huobi,2021-05-16 16:32:36.154000+00:00,47507.54,0.043866,Sell
2021-05-16 16:32:36.287491578+00:00,Binance,2021-05-16 16:32:36.089000+00:00,47505.33,0.010287,Sell
2021-05-16 16:32:36.310073979+00:00,OKEx,2021-05-16 16:32:36.129000+00:00,47509.5,0.00189033,Sell
2021-05-16 16:32:36.337697810+00:00,Huobi,2021-05-16 16:32:36.182000+00:00,47507.55,0.001426,Buy
2021-05-16 16:32:36.352677508+00:00,Huobi,2021-05-16 16:32:36.206000+00:00,47508.42,0.000842,Buy
2021-05-16 16:32:36.358368399+00:00,Binance,2021-05-16 16:32:36.121000+00:00,47505.34,0.0172,Buy
2021-05-16 16:32:36.358391810+00:00,Binance,2021-05-16 16:32:36.123000+00:00,47505.34,0.000218,Buy
2021-05-16 16:32:36.358409590+00:00,Binance,2021-05-16 16:32:36.123000+00:00,47506.17,0.00102,Buy
2021-05-16 16:32:36.358427552+00:00,Binance,2021-05-16 16:32:36.123000+00:00,47508.13,0.001002,Buy
2021-05-16 16:32:36.358446199+00:00,Binance,2021-05-16 16:32:36.123000+00:00,47508.53,0.01776,Buy
2021-05-16 16:32:36.358671683+00:00,Binance,2021-05-16 16:32:36.147000+00:00,47513.99,0.004,Buy
2021-05-16 16:32:36.358754044+00:00,Binance,2021-05-16 16:32:36.153000+00:00,47513.98,1.061889,Buy
2021-05-16 16:32:36.358873691+00:00,Binance,2021-05-16 16:32:36.174000+00:00,47510.9,0.218816,Sell
2021-05-16 16:32:36.358895626+00:00,Binance,2021-05-16 16:32:36.180000+00:00,47510.9,0.003702,Sell
2021-05-16 16:32:36.362926843+00:00,Huobi,2021-05-16 16:32:36.225000+00:00,47510.88,0.000842,Buy
2021-05-16 16:32:36.363100765+00:00,Huobi,2021-05-16 16:32:36.226000+00:00,47511.19,0.057239,Buy
2021-05-16 16:32:36.363150226+00:00,Huobi,2021-05-16 16:32:36.233000+00:00,47510.88,0.001,Sell
2021-05-16 16:32:36.370010841+00:00,Huobi,2021-05-16 16:32:36.239000+00:00,47511.19,0.004023,Buy
2021-05-16 16:32:36.370145500+00:00,Huobi,2021-05-16 16:32:36.240000+00:00,47514.9,0.012445,Buy
2021-05-16 16:32:36.372711382+00:00,Huobi,2021-05-16 16:32:36.245000+00:00,47518.79,0.019568,Buy
2021-05-16 16:32:36.373928204+00:00,Huobi,2021-05-16 16:32:36.249000+00:00,47513.59,0.001912,Sell
2021-05-16 16:32:36.376947729+00:00,Huobi,2021-05-16 16:32:36.251000+00:00,47513.59,0.001991,Sell
2021-05-16 16:32:36.379771051+00:00,Huobi,2021-05-16 16:32:36.253000+00:00,47520.0,0.004568,Buy
2021-05-16 16:32:36.381585081+00:00,Huobi,2021-05-16 16:32:36.255000+00:00,47527.41,0.012592,Buy
2021-05-16 16:32:36.401277099+00:00,Huobi,2021-05-16 16:32:36.274000+00:00,47520.01,0.001999,Sell
2021-05-16 16:32:36.404898876+00:00,Huobi,2021-05-16 16:32:36.277000+00:00,47525.29,0.001519,Buy
2021-05-16 16:32:36.424888472+00:00,OKEx,2021-05-16 16:32:36.247000+00:00,47509.6,0.0184,Buy
2021-05-16 16:32:36.425545258+00:00,OKEx,2021-05-16 16:32:36.248000+00:00,47509.6,0.01839,Buy
2021-05-16 16:32:36.430329832+00:00,OKEx,2021-05-16 16:32:36.253000+00:00,47511.8,0.01035149,Buy
2021-05-16 16:32:36.430898548+00:00,Binance,2021-05-16 16:32:36.184000+00:00,47510.9,0.217482,Sell
2021-05-16 16:32:36.430976836+00:00,Binance,2021-05-16 16:32:36.194000+00:00,47510.9,0.217482,Sell
2021-05-16 16:32:36.430993592+00:00,Binance,2021-05-16 16:32:36.203000+00:00,47513.98,0.476664,Buy
2021-05-16 16:32:36.431010338+00:00,Binance,2021-05-16 16:32:36.203000+00:00,47514.01,0.251689,Buy
2021-05-16 16:32:36.431060211+00:00,OKEx,2021-05-16 16:32:36.253000+00:00,47521.0,0.00804851,Buy
2021-05-16 16:32:36.431060465+00:00,Binance,2021-05-16 16:32:36.207000+00:00,47514.01,0.02755,Buy
2021-05-16 16:32:36.431076971+00:00,Binance,2021-05-16 16:32:36.207000+00:00,47514.02,0.206668,Buy
2021-05-16 16:32:36.431094281+00:00,Binance,2021-05-16 16:32:36.207000+00:00,47514.03,0.306558,Buy
2021-05-16 16:32:36.431126258+00:00,Binance,2021-05-16 16:32:36.210000+00:00,47514.03,0.253221,Buy
2021-05-16 16:32:36.431143924+00:00,Binance,2021-05-16 16:32:36.210000+00:00,47514.75,0.031377,Buy
2021-05-16 16:32:36.431159948+00:00,Binance,2021-05-16 16:32:36.210000+00:00,47516.12,0.036344,Buy
2021-05-16 16:32:36.431176006+00:00,Binance,2021-05-16 16:32:36.210000+00:00,47518.46,0.012594,Buy
2021-05-16 16:32:36.431352488+00:00,Binance,2021-05-16 16:32:36.220000+00:00,47518.46,0.174143,Buy
2021-05-16 16:32:36.431384521+00:00,Binance,2021-05-16 16:32:36.220000+00:00,47519.7,0.000225,Buy
2021-05-16 16:32:36.431400203+00:00,Binance,2021-05-16 16:32:36.220000+00:00,47521.98,0.120918,Buy
2021-05-16 16:32:36.431431530+00:00,Binance,2021-05-16 16:32:36.223000+00:00,47521.71,0.2,Buy
2021-05-16 16:32:36.431447004+00:00,Binance,2021-05-16 16:32:36.223000+00:00,47521.98,0.054082,Buy
2021-05-16 16:32:36.431462471+00:00,Binance,2021-05-16 16:32:36.223000+00:00,47521.99,0.245918,Buy
2021-05-16 16:32:36.431511936+00:00,Binance,2021-05-16 16:32:36.225000+00:00,47517.33,0.036344,Buy
2021-05-16 16:32:36.431526967+00:00,Binance,2021-05-16 16:32:36.225000+00:00,47521.99,0.088022,Buy
2021-05-16 16:32:36.431608656+00:00,Binance,2021-05-16 16:32:36.229000+00:00,47514.02,0.001934,Sell
2021-05-16 16:32:36.431643608+00:00,Binance,2021-05-16 16:32:36.233000+00:00,47521.97,0.15075,Buy
2021-05-16 16:32:36.431679474+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47521.97,0.043178,Buy
2021-05-16 16:32:36.431695517+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47521.99,0.16606,Buy
2021-05-16 16:32:36.431711709+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47522.24,0.199999,Buy
2021-05-16 16:32:36.431728375+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47524.75,0.008656,Buy
2021-05-16 16:32:36.431744632+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47525.17,0.01051,Buy
2021-05-16 16:32:36.431760010+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47526.01,0.115416,Buy
2021-05-16 16:32:36.431776178+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47526.31,0.012,Buy
2021-05-16 16:32:36.431791049+00:00,Binance,2021-05-16 16:32:36.234000+00:00,47528.0,0.324394,Buy
2021-05-16 16:32:36.431822491+00:00,Binance,2021-05-16 16:32:36.238000+00:00,47528.29,0.000619,Buy
2021-05-16 16:32:36.431839041+00:00,Binance,2021-05-16 16:32:36.238000+00:00,47529.08,0.007293,Buy
2021-05-16 16:32:36.431855002+00:00,Binance,2021-05-16 16:32:36.238000+00:00,47529.08,0.024707,Buy
2021-05-16 16:32:36.431871537+00:00,Binance,2021-05-16 16:32:36.238000+00:00,47529.71,0.004716,Buy
2021-05-16 16:32:36.431922140+00:00,Binance,2021-05-16 16:32:36.240000+00:00,47522.87,0.036344,Buy
2021-05-16 16:32:36.431937583+00:00,Binance,2021-05-16 16:32:36.240000+00:00,47527.99,0.102364,Buy
2021-05-16 16:32:36.432130506+00:00,Binance,2021-05-16 16:32:36.244000+00:00,47516.4,0.006347,Sell
2021-05-16 16:32:36.432182472+00:00,Binance,2021-05-16 16:32:36.247000+00:00,47522.23,0.070001,Buy
2021-05-16 16:32:36.443583638+00:00,OKEx,2021-05-16 16:32:36.265000+00:00,47520.5,0.04,Buy
2021-05-16 16:32:36.445545103+00:00,OKEx,2021-05-16 16:32:36.265000+00:00,47521.0,0.0051,Buy
2021-05-16 16:32:36.448992397+00:00,OKEx,2021-05-16 16:32:36.270000+00:00,47521.0,0.00788163,Buy
2021-05-16 16:32:36.466926661+00:00,OKEx,2021-05-16 16:32:36.270000+00:00,47521.0,0.01568837,Buy
2021-05-16 16:32:36.492546215+00:00,Huobi,2021-05-16 16:32:36.341000+00:00,47529.61,0.0419,Buy
